zona,toponimia,latitud,longitud,tipo_actividad,fecha_inicio,fecha_fin,cantidad,unidad
San Juan de la Rambla,TAHONA LA,28.35245016265372,-16.631192071527764,Zona Acampada,2024-04-27T17:55:00,2024-04-27T10:00:00,1,TIENDA
Sin definir,Sin Definir,,,Area Recreativa,2024-04-02T14:06:00,2024-04-02T18:00:00,1,OTROS
Sin definir,Sin Definir,,,Zona Acampada,2024-01-26T17:56:00,2024-01-27T10:00:00,2,AUTOCARAVANA
Sin definir,Sin Definir,,,Zona Acampada,2024-01-26T17:56:00,2024-01-27T10:00:00,3,TIENDA
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-01T14:06:00,2024-01-01T18:00:00,20,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-02T14:03:00,2024-01-02T18:00:00,10,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-03T14:29:00,2024-01-03T18:00:00,5,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-06T13:56:00,2024-01-06T18:00:00,10,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-07T13:41:00,2024-01-07T18:00:00,15,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-10T14:00:00,2024-01-10T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-11T14:07:00,2024-01-11T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-12T15:15:00,2024-01-12T18:00:00,6,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-13T14:46:00,2024-01-13T18:00:00,45,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-14T13:36:00,2024-01-14T18:00:00,61,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-15T15:49:00,2024-01-15T18:00:00,61,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-16T14:03:00,2024-01-16T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-17T14:41:00,2024-01-17T18:00:00,2,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-18T14:30:00,2024-01-18T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-19T14:29:00,2024-01-19T18:00:00,0,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-21T14:02:00,2024-01-21T18:00:00,50,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-22T13:50:00,2024-01-22T18:00:00,2,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-23T14:06:00,2024-01-23T18:00:00,5,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-24T15:20:00,2024-01-24T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-25T13:57:00,2024-01-25T18:00:00,1,OTROS
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-26T13:41:00,2024-01-26T18:00:00,8,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-27T13:44:00,2024-01-27T18:00:00,74,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-28T13:50:00,2024-01-28T18:00:00,112,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-30T14:00:00,2024-01-30T18:00:00,5,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-01-31T14:02:00,2024-01-31T18:00:00,5,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-01T15:59:00,2024-02-01T18:00:00,7,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-04T13:41:00,2024-02-04T18:00:00,105,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-06T14:26:00,2024-02-06T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-07T14:06:00,2024-02-07T18:00:00,6,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-08T13:57:00,2024-02-08T18:00:00,12,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-10T14:22:00,2024-02-10T18:00:00,15,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-11T15:06:00,2024-02-11T18:00:00,70,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-12T14:02:00,2024-02-12T18:00:00,15,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-13T14:59:00,2024-02-13T18:00:00,90,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-14T15:00:00,2024-02-14T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-15T14:26:00,2024-02-15T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-19T14:10:00,2024-02-19T18:00:00,6,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-20T14:03:00,2024-02-20T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-22T13:53:00,2024-02-22T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-22T13:53:00,2024-02-22T18:00:00,1,AUTOBUS
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-23T13:53:00,2024-02-23T18:00:00,10,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-24T14:20:00,2024-02-24T19:00:00,11,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-25T14:36:00,2024-02-25T18:00:00,85,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-27T13:51:00,2024-02-27T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-28T14:11:00,2024-02-28T18:00:00,2,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-02-29T14:08:00,2024-02-29T18:00:00,1,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-01T17:56:00,2024-03-01T18:00:00,0,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-02T13:40:00,2024-03-02T18:00:00,9,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-04T14:04:00,2024-03-04T18:00:00,2,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-06T13:44:00,2024-03-06T18:00:00,0,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-07T13:57:00,2024-03-07T18:00:00,2,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-08T13:56:00,2024-03-08T18:00:00,2,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-09T14:09:00,2024-03-09T18:00:00,87,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-10T13:50:00,2024-03-10T18:00:00,25,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-11T13:48:00,2024-03-11T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-12T14:10:00,2024-03-12T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-16T15:10:00,2024-03-16T18:00:00,106,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-17T13:51:00,2024-03-17T18:00:00,100,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-19T14:11:00,2024-03-19T18:00:00,5,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-22T13:49:00,2024-03-22T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-23T14:07:00,2024-03-23T18:00:00,0,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-24T13:45:00,2024-03-24T18:00:00,11,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-25T14:03:00,2024-03-25T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-27T14:33:00,2024-03-27T18:00:00,8,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-28T13:52:00,2024-03-28T18:00:00,72,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-29T14:57:00,2024-03-29T18:00:00,40,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-30T13:35:00,2024-03-30T18:00:00,70,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-03-31T12:55:00,2024-03-31T18:00:00,63,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-03T13:52:00,2024-04-03T18:00:00,1,OTROS
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-05T13:56:00,2024-04-05T18:00:00,5,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-06T14:57:00,2024-04-06T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-08T13:57:00,2024-04-08T18:00:00,3,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-09T14:00:00,2024-04-09T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-18T16:42:00,2024-04-18T18:00:00,1,OTROS
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-19T12:46:00,2024-04-19T18:00:00,7,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-20T12:52:00,2024-04-20T18:00:00,80,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-21T19:22:00,2024-04-21T20:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-23T13:16:00,2024-04-23T18:00:00,10,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-25T16:58:00,2024-04-25T18:00:00,4,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-28T13:48:00,2024-04-28T18:00:00,30,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-29T13:20:00,2024-04-29T18:00:00,7,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Area Recreativa,2024-04-30T14:00:00,2024-04-30T18:00:00,7,TURISMO
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Zona Acampada,2024-02-16T17:58:00,2024-02-17T10:00:00,1,OTROS
Tacoronte,LOMO LA JARA,28.45588772908693,-16.403386678752305,Zona Acampada,2024-02-16T17:58:00,2024-02-17T10:00:00,1,OTROS
Tegueste,FINCA LA ORILLA,28.53273964261046,-16.333254073154556,Area Recreativa,2024-02-26T14:09:00,2024-02-26T18:00:00,1,OTROS
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-01T13:45:00,2024-01-01T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-02T13:46:00,2024-01-02T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-03T13:38:00,2024-01-03T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-04T13:34:00,2024-01-04T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-05T13:26:00,2024-01-05T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-06T13:49:00,2024-01-06T18:00:00,10,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-07T13:48:00,2024-01-07T18:00:00,6,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-08T13:30:00,2024-01-08T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-09T13:30:00,2024-01-09T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-10T13:35:00,2024-01-10T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-11T14:09:00,2024-01-11T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-12T14:02:00,2024-01-12T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-13T13:34:00,2024-01-13T18:00:00,20,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-14T13:39:00,2024-01-14T18:00:00,45,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-15T13:47:00,2024-01-15T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-16T13:49:00,2024-01-16T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-17T13:33:00,2024-01-17T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-18T14:00:00,2024-01-18T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-19T13:30:00,2024-01-19T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-20T13:45:00,2024-01-20T18:00:00,22,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-21T13:34:00,2024-01-21T18:00:00,20,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-22T13:35:00,2024-01-22T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-23T13:14:00,2024-01-23T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-24T13:50:00,2024-01-24T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-25T14:06:00,2024-01-25T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-26T13:41:00,2024-01-26T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-27T13:56:00,2024-01-27T18:00:00,27,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-28T13:45:00,2024-01-28T18:00:00,32,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-29T13:48:00,,6,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-30T13:13:00,2024-01-30T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-01-31T14:04:00,2024-01-31T18:00:00,18,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-01T13:49:00,2024-02-01T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-03T13:49:00,2024-02-03T18:00:00,22,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-04T13:36:00,2024-02-04T18:00:00,65,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-05T14:27:00,2024-02-05T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-06T14:01:00,2024-02-06T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-07T13:52:00,2024-02-07T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-08T14:26:00,2024-02-08T18:00:00,5,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-09T13:49:00,2024-02-09T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-11T13:45:00,2024-02-11T18:00:00,18,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-12T13:42:00,2024-02-12T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-13T13:35:00,2024-02-13T18:00:00,20,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-14T14:11:00,2024-02-14T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-15T13:44:00,2024-02-15T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-16T13:29:00,2024-02-16T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-17T13:30:00,2024-02-17T18:00:00,22,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-18T14:00:00,2024-02-18T18:00:00,39,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-19T13:53:00,2024-02-19T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-20T13:40:00,2024-02-20T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-21T13:27:00,2024-02-21T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-22T13:42:00,2024-02-22T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-23T13:57:00,2024-02-23T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-24T13:55:00,2024-02-24T18:00:00,30,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-25T14:28:00,2024-02-25T18:00:00,9,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-25T18:00:00,2024-02-25T18:00:00,11,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-27T14:30:00,2024-02-27T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-28T13:38:00,2024-02-28T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-02-29T16:14:00,2024-02-29T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-01T14:15:00,2024-03-01T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-02T13:35:00,2024-03-02T18:00:00,39,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-03T13:46:00,2024-03-03T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-04T13:39:00,2024-03-04T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-05T13:28:00,2024-03-05T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-06T13:49:00,2024-03-06T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-07T13:38:00,2024-03-07T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-08T13:20:00,2024-03-08T13:20:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-09T13:56:00,2024-03-09T18:00:00,28,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-10T13:41:00,2024-03-10T18:00:00,34,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-11T14:16:00,2024-03-11T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-12T14:00:00,2024-03-12T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-13T13:31:00,2024-03-13T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-14T13:38:00,2024-03-14T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-15T13:44:00,2024-03-15T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-16T13:52:00,2024-03-16T18:00:00,37,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-17T13:15:00,2024-03-17T18:00:00,60,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-18T13:22:00,2024-03-18T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-19T13:34:00,2024-03-19T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-20T13:38:00,2024-03-20T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-21T13:46:00,2024-03-21T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-22T13:40:00,2024-03-22T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-23T13:23:00,2024-03-23T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-24T13:17:00,2024-03-24T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-25T14:12:00,2024-03-25T18:00:00,4,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-25T14:13:00,2024-03-25T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-26T14:27:00,2024-03-26T18:00:00,0,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-27T13:55:00,2024-03-27T18:00:00,4,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-28T13:32:00,2024-03-28T18:00:00,3,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-29T14:20:00,2024-03-29T18:00:00,14,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-30T13:23:00,2024-03-30T18:00:00,31,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-03-31T12:40:00,2024-03-31T18:00:00,19,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-04-01T13:20:00,2024-04-01T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-04-02T14:15:00,2024-04-02T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-04-03T13:54:00,2024-04-03T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-04-04T12:48:00,2024-04-04T18:00:00,1,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-04-05T13:28:00,2024-04-05T18:00:00,2,TURISMO
Tegueste,QUEBRADA LA,28.5321800143662,-16.300686788932538,Area Recreativa,2024-04-06T12:38:00,2024-04-06T18:00:00,2,TURISMO
